1	35825	41427	+	0.2641	172	0.0014	166	Zm00023ab000010	gbM
1	42453	48030	-	0.2760	104	0.0085	167	Zm00023ab000020	gbM
1	106870	108029	-	0.7399	60	0.6550	66	Zm00023ab000040	teM
1	114969	115314	+	0.4333	8	0.0020	35	Zm00023ab000050	ambiguous
1	181228	184976	-	0.5014	30	0.0112	50	Zm00023ab000060	ambiguous
1	306743	307286	+	0.0022	62	0.0000	42	Zm00023ab000090	UM
1	314429	314888	+	0.7790	54	0.6688	50	Zm00023ab000110	teM
1	337428	338576	+	0.7351	34	0.7365	27	Zm00023ab000120	ambiguous
1	435936	437506	-	0.0063	94	0.0029	84	Zm00023ab000160	UM
1	470504	472002	+	0.0573	88	0.0449	52	Zm00023ab000170	ambiguous
1	536207	537623	+	0.0060	196	0.0084	149	Zm00023ab000180	UM
1	537158	545764	-	0.0791	113	0.0065	108	Zm00023ab000190	ambiguous
1	693581	694501	+	NA	0	NA	0	Zm00023ab000210	ambiguous
1	693581	713812	-	0.2282	66	0.0259	115	Zm00023ab000200	gbM
1	781093	791207	+	0.0074	87	0.0033	64	Zm00023ab000220	UM
1	789655	789886	-	NA	0	NA	0	Zm00023ab000230	ambiguous
1	789961	790735	-	NA	0	NA	0	Zm00023ab000240	ambiguous
1	900186	907158	-	0.8553	21	0.7881	55	Zm00023ab000260	ambiguous
1	907259	909449	-	0.8387	17	0.8785	42	Zm00023ab000270	ambiguous
1	910023	910392	+	0.8500	35	0.1250	7	Zm00023ab000280	ambiguous
1	913746	914400	+	0.7825	111	0.5373	72	Zm00023ab000290	teM
1	928734	936430	+	0.9003	36	0.7000	31	Zm00023ab000310	ambiguous
1	1005901	1006709	-	0.0000	99	0.0000	64	Zm00023ab000330	UM
1	1045170	1045968	-	NA	0	NA	0	Zm00023ab000350	ambiguous
1	1099251	1100463	-	0.7432	4	0.8343	8	Zm00023ab000370	ambiguous
1	1111282	1112813	-	0.8074	48	0.6618	31	Zm00023ab000380	ambiguous
1	2224890	2228711	+	0.2543	101	0.1111	62	Zm00023ab000410	ambiguous
1	2264537	2265449	-	0.7992	86	0.7422	65	Zm00023ab000430	teM
1	2280904	2282435	+	0.7846	47	0.5895	32	Zm00023ab000440	ambiguous
