1	64666	70255	+	0.3224	170	0.0116	165	Zm00029ab000010	gbM
1	71301	76096	-	0.5246	103	0.0126	167	Zm00029ab000020	gbM
1	150000	150378	+	0.9512	8	0.0220	35	Zm00029ab000040	ambiguous
1	222949	223960	-	0.0346	52	0.0000	55	Zm00029ab000060	UM
1	224583	225798	-	0.9302	56	0.7535	62	Zm00029ab000070	teM
1	225823	233233	-	0.9118	63	0.6948	47	Zm00029ab000080	teM
1	234644	237951	-	0.7036	34	0.0076	64	Zm00029ab000090	ambiguous
1	241692	244782	-	0.9341	118	0.7767	143	Zm00029ab000100	teM
1	359633	359888	+	0.9609	39	0.8081	33	Zm00029ab000120	ambiguous
1	372763	374546	-	0.9211	4	0.7846	33	Zm00029ab000130	ambiguous
1	376821	377280	+	0.9023	54	0.6320	50	Zm00029ab000140	teM
1	599155	600650	+	0.0058	198	0.0034	151	Zm00029ab000170	UM
1	600298	608739	-	0.2564	81	0.0088	93	Zm00029ab000180	gbM
1	744771	745639	+	0.0000	66	0.0000	51	Zm00029ab000190	UM
1	745433	764790	-	0.0200	43	0.0000	55	Zm00029ab000200	UM
1	820571	821146	+	NA	0	NA	0	Zm00029ab000210	ambiguous
1	826147	828826	+	NA	0	NA	0	Zm00029ab000220	ambiguous
1	828556	830241	-	NA	0	NA	0	Zm00029ab000230	ambiguous
1	847569	857649	+	0.0894	54	0.0192	45	Zm00029ab000240	ambiguous
1	856008	857429	-	NA	0	NA	0	Zm00029ab000250	ambiguous
1	963927	983761	-	0.7255	194	0.6976	194	Zm00029ab000260	teM
1	967009	976660	-	NA	0	NA	0	Zm00029ab000270	ambiguous
1	1072750	1073512	-	0.0000	130	0.0000	82	Zm00029ab000280	UM
1	1136177	1137402	-	0.3590	46	0.4969	30	Zm00029ab000300	ambiguous
1	1163511	1164921	+	0.9164	103	0.7760	87	Zm00029ab000310	teM
1	2092039	2092423	-	0.9200	23	0.8525	17	Zm00029ab000320	ambiguous
1	2092464	2093925	-	0.9184	106	0.7466	86	Zm00029ab000330	teM
1	2110159	2116077	+	0.8381	32	0.7634	51	Zm00029ab000340	ambiguous
1	2209538	2210346	+	0.0000	132	0.0059	83	Zm00029ab000360	UM
1	2218355	2218622	-	0.9213	16	0.7492	32	Zm00029ab000370	ambiguous
1	2291402	2296816	+	0.7565	218	0.5376	124	Zm00029ab000380	teM
1	2380601	2382022	+	NA	0	NA	0	Zm00029ab000390	ambiguous
1	2381869	2393257	-	0.4103	26	0.0000	25	Zm00029ab000400	ambiguous
1	2426941	2428182	+	0.0000	5	0.0000	6	Zm00029ab000410	ambiguous
1	2430217	2436711	-	0.0000	7	0.0000	2	Zm00029ab000420	ambiguous
1	2601833	2602641	+	NA	0	NA	0	Zm00029ab000430	ambiguous
1	2602494	2635155	-	0.5693	222	0.0910	416	Zm00029ab000440	ambiguous
1	2815633	2816257	+	0.9683	32	0.7653	67	Zm00029ab000450	ambiguous
1	2978674	2986700	+	0.3854	224	0.0154	325	Zm00029ab000460	gbM
1	2987743	2990365	+	0.2918	60	0.0057	80	Zm00029ab000470	gbM
1	2990446	2991155	+	0.0000	66	0.0000	34	Zm00029ab000480	ambiguous
1	2991950	3000166	+	0.0035	48	0.0024	114	Zm00029ab000490	UM
1	2999914	3002842	-	0.0049	286	0.0010	216	Zm00029ab000500	UM
1	3022013	3022487	+	0.9298	101	0.6702	58	Zm00029ab000510	teM
1	3047571	3050506	-	0.8877	24	0.1257	18	Zm00029ab000520	ambiguous
1	3095309	3095926	+	0.9277	65	0.8218	88	Zm00029ab000550	teM
1	3157921	3158605	-	0.8805	28	0.7325	64	Zm00029ab000560	ambiguous
1	3187127	3195724	+	0.9250	120	0.7321	56	Zm00029ab000570	teM
1	3256180	3260714	-	0.0596	128	0.0010	149	Zm00029ab000590	ambiguous
1	3260730	3265588	-	0.1734	304	0.0031	261	Zm00029ab000600	ambiguous
1	3388232	3388526	+	0.8547	35	0.7031	41	Zm00029ab000610	ambiguous
1	3566937	3602656	+	0.7029	304	0.0120	667	Zm00029ab000620	gbM
1	3668885	3670507	-	0.0000	174	0.0069	121	Zm00029ab000630	UM
1	3745572	3745962	+	0.8500	18	0.6839	31	Zm00029ab000640	ambiguous
1	3757146	3758605	+	0.0000	192	0.0000	152	Zm00029ab000650	UM
1	3791445	3792412	-	0.9266	59	0.6943	34	Zm00029ab000660	ambiguous
1	3912061	3914447	+	0.0015	416	0.0016	298	Zm00029ab000670	UM
1	3929982	3933147	-	0.0010	626	0.0006	399	Zm00029ab000680	UM
1	3930097	3933045	+	NA	0	NA	0	Zm00029ab000690	ambiguous
1	3937979	3940226	-	0.0000	138	0.0000	52	Zm00029ab000700	UM
1	4019356	4019659	+	0.6667	42	0.4828	24	Zm00029ab000710	ambiguous
1	4022604	4023031	-	0.0000	28	0.0000	34	Zm00029ab000720	ambiguous
1	4022777	4023680	+	0.0021	78	0.0020	74	Zm00029ab000730	UM
1	4024734	4025618	-	0.8922	36	0.7343	46	Zm00029ab000740	ambiguous
1	4026860	4029006	-	0.0000	98	0.0000	68	Zm00029ab000750	UM
1	4114660	4116685	+	0.0011	392	0.0000	227	Zm00029ab000760	UM
1	4122147	4129319	-	0.4727	170	0.0213	204	Zm00029ab000770	gbM
1	4222405	4239722	+	0.0541	225	0.0390	146	Zm00029ab000790	ambiguous
1	4241701	4245686	-	0.7812	75	0.0055	92	Zm00029ab000800	gbM
1	4268598	4270942	-	0.0147	246	0.0238	129	Zm00029ab000820	UM
1	4271771	4285718	-	0.7511	288	0.0051	594	Zm00029ab000830	gbM
1	4348485	4356676	-	0.0723	156	0.0090	228	Zm00029ab000850	ambiguous
1	4400100	4404804	-	0.7677	52	0.0064	117	Zm00029ab000860	gbM
1	4400313	4401081	+	NA	0	NA	0	Zm00029ab000870	ambiguous
1	4406242	4410118	-	0.8576	118	0.6993	91	Zm00029ab000880	teM
1	4416103	4418996	+	0.4961	42	0.0008	124	Zm00029ab000890	gbM
1	4486237	4488112	-	0.0035	288	0.0012	211	Zm00029ab000900	UM
1	4595898	4603929	+	0.7506	188	0.0049	405	Zm00029ab000920	gbM
1	4645232	4648370	-	0.0012	350	0.0010	278	Zm00029ab000930	UM
1	4683874	4690683	-	0.2182	98	0.0066	139	Zm00029ab000940	gbM
1	4722004	4724827	+	0.2747	240	0.0159	176	Zm00029ab000950	gbM
1	4763955	4764324	-	0.9283	60	0.7581	26	Zm00029ab000960	ambiguous
1	4765042	4771637	+	0.2346	178	0.0012	221	Zm00029ab000970	gbM
1	4770932	4773358	-	0.0000	204	0.0008	155	Zm00029ab000980	UM
1	4796898	4797375	-	0.9196	98	0.7429	45	Zm00029ab000990	teM
1	4797946	4800320	+	0.1412	68	0.0088	90	Zm00029ab001000	ambiguous
1	4800422	4802141	-	0.0016	112	0.0000	56	Zm00029ab001010	UM
1	4819740	4827447	+	0.4483	187	0.0078	276	Zm00029ab001020	gbM
1	4827699	4830628	-	0.6145	28	0.0049	65	Zm00029ab001030	ambiguous
1	4887128	4899756	+	0.2124	86	0.0083	116	Zm00029ab001040	gbM
1	4899815	4910141	-	0.2400	132	0.0036	128	Zm00029ab001060	gbM
1	4917393	4926083	+	0.2583	268	0.0080	257	Zm00029ab001070	gbM
1	4917766	4922697	-	NA	0	NA	0	Zm00029ab001080	ambiguous
1	4928227	4931110	+	0.0000	516	0.0005	323	Zm00029ab001090	UM
1	4977506	4978479	+	0.0008	160	0.0000	75	Zm00029ab001100	UM
1	4982896	4990682	+	0.5973	174	0.0099	211	Zm00029ab001110	gbM
1	4992775	4996001	+	0.0061	170	0.0065	121	Zm00029ab001120	UM
1	4995130	5015804	-	0.6351	72	0.0098	135	Zm00029ab001140	gbM
1	5042556	5044392	+	0.9400	6	0.7437	25	Zm00029ab001150	ambiguous
1	5053444	5058406	+	0.8010	104	0.0209	183	Zm00029ab001160	gbM
1	5087642	5089369	+	0.0013	94	0.0000	67	Zm00029ab001170	UM
1	5094049	5101053	+	0.8978	106	0.7120	161	Zm00029ab001180	teM
1	5101446	5102349	-	0.0145	112	0.0079	78	Zm00029ab001190	UM
1	5135156	5149028	+	0.6568	157	0.0065	306	Zm00029ab001200	gbM
1	5150559	5161907	+	0.7896	200	0.0058	547	Zm00029ab001210	gbM
1	5235605	5242168	+	0.8882	76	0.7298	103	Zm00029ab001220	teM
1	5244925	5249347	-	0.0027	656	0.0006	438	Zm00029ab001230	UM
1	5290004	5296214	+	0.2907	260	0.0172	330	Zm00029ab001240	gbM
1	5296472	5297670	+	0.0095	247	0.0088	106	Zm00029ab001250	UM
1	5297866	5299316	-	0.0000	92	0.0000	72	Zm00029ab001260	UM
1	5339817	5358827	+	0.5143	143	0.1034	227	Zm00029ab001270	ambiguous
1	5360420	5362359	-	0.0010	492	0.0005	250	Zm00029ab001280	UM
1	5364258	5365514	-	0.7328	52	0.0348	37	Zm00029ab001290	ambiguous
1	5460174	5461945	+	0.3004	139	0.0043	151	Zm00029ab001300	gbM
1	5462710	5466300	+	0.3280	135	0.0142	136	Zm00029ab001310	gbM
1	5469000	5469951	-	0.0000	194	0.0000	97	Zm00029ab001320	UM
1	5471141	5472102	+	0.0000	172	0.0000	111	Zm00029ab001330	UM
1	5472220	5483901	-	0.2311	372	0.0062	361	Zm00029ab001340	gbM
1	5546781	5549771	+	0.0018	383	0.0017	231	Zm00029ab001360	UM
1	5549031	5551666	-	0.0925	261	0.0000	226	Zm00029ab001370	ambiguous
1	5552449	5555133	-	0.0976	41	0.0333	44	Zm00029ab001380	ambiguous
1	5555140	5556217	-	0.4261	30	0.0116	16	Zm00029ab001390	ambiguous
1	5566343	5571288	+	0.3302	343	0.0097	326	Zm00029ab001400	gbM
1	5572935	5575877	+	0.1807	61	0.0015	78	Zm00029ab001410	ambiguous
1	5578624	5580655	-	0.0000	332	0.0000	185	Zm00029ab001420	UM
1	5622440	5623427	-	0.0201	66	0.0152	75	Zm00029ab001430	UM
1	5635121	5640203	+	0.2370	165	0.0055	176	Zm00029ab001440	gbM
1	5699528	5719406	+	0.0106	227	0.0061	143	Zm00029ab001450	UM
1	5724757	5725498	+	0.9060	34	0.7330	72	Zm00029ab001460	ambiguous
1	5767700	5768407	+	0.9210	36	0.7039	64	Zm00029ab001470	ambiguous
1	5803263	5813492	-	0.0906	172	0.0041	152	Zm00029ab001480	ambiguous
1	5896124	5898935	+	0.0122	193	0.0149	143	Zm00029ab001490	UM
1	5901235	5904614	+	0.0328	217	0.0042	159	Zm00029ab001510	UM
1	5904763	5907994	-	0.0000	162	0.0000	137	Zm00029ab001520	UM
