1	41823	47427	+	0.2950	172	0.0008	166	Zm00036ab000010	gbM
1	48390	53991	-	0.3358	104	0.0023	166	Zm00036ab000020	gbM
1	118413	118791	+	0.4074	8	0.0000	35	Zm00036ab000050	ambiguous
1	197942	199261	-	0.7951	65	0.6299	74	Zm00036ab000070	teM
1	199291	206669	-	0.8120	78	0.6098	75	Zm00036ab000080	teM
1	208099	212734	-	0.6560	30	0.0000	48	Zm00036ab000090	ambiguous
1	212904	213736	-	0.0000	3	NA	0	Zm00036ab000100	ambiguous
1	214901	217118	-	0.8305	18	0.6678	42	Zm00036ab000110	ambiguous
1	333353	333608	+	0.0000	39	0.0000	33	Zm00036ab000140	ambiguous
1	336926	338681	-	0.7561	6	0.5654	41	Zm00036ab000150	ambiguous
1	340933	341392	+	0.9399	48	0.7152	44	Zm00036ab000160	teM
1	457080	457653	-	0.0000	94	0.0000	86	Zm00036ab000200	UM
1	491651	492224	-	0.0000	91	0.0000	88	Zm00036ab000210	UM
1	548207	561942	-	0.1271	217	0.0014	185	Zm00036ab000220	ambiguous
1	548244	548908	+	NA	0	NA	0	Zm00036ab000230	ambiguous
1	685558	686458	+	0.0026	148	0.0000	98	Zm00036ab000250	UM
1	685924	713969	-	0.3534	325	0.0228	523	Zm00036ab000260	gbM
1	1000149	1007877	+	0.3114	224	0.0023	325	Zm00036ab000270	gbM
1	1008938	1011536	+	0.3959	60	0.0000	80	Zm00036ab000280	gbM
1	1013122	1022081	+	0.0267	130	0.0029	194	Zm00036ab000290	UM
1	1021077	1023985	-	0.0036	218	0.0000	141	Zm00036ab000300	UM
1	1031099	1031381	+	0.5820	50	0.3607	26	Zm00036ab000310	ambiguous
1	1060541	1066012	-	0.0000	12	0.0000	20	Zm00036ab000320	ambiguous
1	1068607	1071557	-	0.3580	20	0.0057	19	Zm00036ab000330	ambiguous
1	1166210	1166894	-	0.7584	28	0.6132	64	Zm00036ab000350	ambiguous
1	1186112	1190269	+	0.7980	86	0.5204	36	Zm00036ab000360	ambiguous
1	1198535	1201033	-	0.7188	6	0.0000	25	Zm00036ab000370	ambiguous
1	1217264	1221815	-	0.4538	128	0.0061	149	Zm00036ab000380	gbM
1	1221839	1226650	-	0.2563	264	0.0013	252	Zm00036ab000390	gbM
