1	28481	34072	+	0.2528	172	0.0035	166	Zm00019ab000010	gbM
1	35100	39956	-	0.3544	104	0.0082	167	Zm00019ab000020	gbM
1	105037	105415	+	0.8618	8	0.0038	35	Zm00019ab000050	ambiguous
1	183392	185305	-	0.0000	52	0.0000	55	Zm00019ab000060	UM
1	185610	186389	-	0.9216	42	0.8654	47	Zm00019ab000070	teM
1	196080	200375	-	0.6189	30	0.0166	50	Zm00019ab000080	ambiguous
1	203298	206232	-	0.8053	43	0.7639	78	Zm00019ab000100	teM
1	225964	226599	-	NA	0	NA	0	Zm00019ab000110	ambiguous
1	354609	355169	+	0.0000	62	0.0042	42	Zm00019ab000120	UM
1	362296	362755	+	0.7860	54	0.5294	50	Zm00019ab000140	teM
1	592314	593844	+	0.0029	188	0.0018	145	Zm00019ab000180	UM
1	593409	601857	-	0.2879	38	0.0591	68	Zm00019ab000190	ambiguous
1	737946	738800	+	0.0000	16	0.0000	11	Zm00019ab000200	ambiguous
1	737946	747250	-	0.0988	26	0.0000	41	Zm00019ab000210	ambiguous
1	809414	819546	+	0.0203	87	0.0000	59	Zm00019ab000220	UM
1	817997	818228	-	NA	0	NA	0	Zm00019ab000230	ambiguous
1	818303	819077	-	NA	0	NA	0	Zm00019ab000240	ambiguous
1	907055	925352	-	0.5201	366	0.6211	317	Zm00019ab000250	teM
1	908765	918420	-	NA	0	NA	0	Zm00019ab000260	ambiguous
1	1031026	1031674	-	0.0027	89	0.0135	57	Zm00019ab000270	UM
1	2261230	2261614	-	0.7843	25	0.6667	18	Zm00019ab000300	ambiguous
1	2261655	2263116	-	0.8369	58	0.7011	48	Zm00019ab000310	teM
1	2379973	2380621	+	0.0000	86	0.0000	54	Zm00019ab000330	UM
1	2458497	2459588	-	0.8209	26	0.6319	19	Zm00019ab000340	ambiguous
1	2483182	2487245	+	0.1722	85	0.0278	42	Zm00019ab000350	ambiguous
1	2572560	2573334	+	NA	0	NA	0	Zm00019ab000360	ambiguous
1	2573409	2573640	+	NA	0	NA	0	Zm00019ab000370	ambiguous
1	2573627	2585020	-	0.0219	84	0.0000	59	Zm00019ab000380	UM
1	2711189	2711975	+	0.0398	64	0.0000	46	Zm00019ab000390	UM
1	2711819	2715446	-	0.2169	44	0.0062	62	Zm00019ab000400	gbM
1	2731636	2732488	+	0.0000	12	0.0000	12	Zm00019ab000410	ambiguous
1	2732706	2765204	-	0.6264	198	0.1008	366	Zm00019ab000420	ambiguous
1	2914544	2914844	-	0.1617	30	0.0550	36	Zm00019ab000430	ambiguous
1	3109057	3116795	+	0.3254	224	0.0015	325	Zm00019ab000450	gbM
1	3117726	3120486	+	0.3761	60	0.0011	80	Zm00019ab000460	gbM
1	3120541	3121250	+	0.0019	66	0.0000	34	Zm00019ab000470	ambiguous
1	3122221	3130253	+	0.0293	57	0.0035	120	Zm00019ab000480	UM
1	3130011	3132939	-	0.0085	286	0.0025	216	Zm00019ab000490	UM
